Index,Time,Protocol,Src_IP,Dst_IP,Src_Port,Dst_Port,Total_Len,IP_ID,TTL,TOS,TCP_Flags,ICMP_Type,ICMP_Code
1,00:16:37,TCP,23.213.185.78,192.168.100.6,443,59929,1043,429,53,0,-A--P-,0,0
2,00:16:37,TCP,23.213.185.78,192.168.100.6,443,59929,92,430,53,0,-A--P-,0,0
3,00:16:37,TCP,192.168.100.6,23.213.185.78,59929,443,40,5418,128,0,-A----,0,0
4,00:16:37,TCP,192.168.100.6,23.213.185.78,59929,443,75,5419,128,0,-A--P-,0,0
5,00:16:37,TCP,23.213.185.78,192.168.100.6,443,59929,40,431,53,0,-A----,0,0
6,00:16:37,UDP,192.168.100.1,239.255.255.250,56928,1900,468,49292,4,0,------,0,0
7,00:16:37,UDP,192.168.100.1,239.255.255.250,56928,1900,477,49293,4,0,------,0,0
8,00:16:37,UDP,192.168.100.1,239.255.255.250,56928,1900,540,49294,4,0,------,0,0
9,00:16:37,UDP,192.168.100.1,239.255.255.250,49356,1900,532,49295,4,0,------,0,0
10,00:16:37,UDP,192.168.100.1,239.255.255.250,59518,1900,477,49296,4,0,------,0,0
11,00:16:37,UDP,192.168.100.1,239.255.255.250,59518,1900,516,49297,4,0,------,0,0
12,00:16:37,UDP,192.168.100.1,239.255.255.250,49620,1900,548,49298,4,0,------,0,0
13,00:16:37,UDP,192.168.100.1,239.255.255.250,53251,1900,477,49299,4,0,------,0,0
14,00:16:37,UDP,192.168.100.1,239.255.255.250,53251,1900,536,49300,4,0,------,0,0
15,00:16:37,UDP,192.168.100.1,239.255.255.250,58541,1900,530,49301,4,0,------,0,0
16,00:16:37,UDP,192.168.100.1,239.255.255.250,47077,1900,160,49303,4,224,------,0,0
17,00:16:37,UDP,192.168.100.1,239.255.255.250,40457,1900,468,49311,4,0,------,0,0
18,00:16:37,UDP,192.168.100.1,239.255.255.250,40457,1900,477,49312,4,0,------,0,0
19,00:16:37,UDP,192.168.100.1,239.255.255.250,40457,1900,540,49313,4,0,------,0,0
20,00:16:37,UDP,192.168.100.1,239.255.255.250,38888,1900,532,49314,4,0,------,0,0
21,00:16:37,UDP,192.168.100.1,239.255.255.250,54770,1900,477,49315,4,0,------,0,0
22,00:16:37,UDP,192.168.100.1,239.255.255.250,54770,1900,516,49316,4,0,------,0,0
23,00:16:37,UDP,192.168.100.1,239.255.255.250,52706,1900,548,49317,4,0,------,0,0
24,00:16:37,UDP,192.168.100.1,239.255.255.250,56499,1900,477,49318,4,0,------,0,0
25,00:16:37,UDP,192.168.100.1,239.255.255.250,56499,1900,536,49319,4,0,------,0,0
26,00:16:37,UDP,192.168.100.1,239.255.255.250,54140,1900,530,49320,4,0,------,0,0
27,00:16:38,UDP,192.168.100.1,239.255.255.250,47077,1900,160,49326,4,224,------,0,0
28,00:16:38,UDP,192.168.100.1,239.255.255.250,47077,1900,161,49349,4,224,------,0,0
29,00:16:38,UDP,192.168.100.1,239.255.255.250,47077,1900,161,49374,4,224,------,0,0
30,00:16:38,TCP,207.38.88.172,192.168.100.6,443,49748,140,14132,53,0,-A--P-,0,0
31,00:16:38,TCP,192.168.100.6,207.38.88.172,49748,443,92,10521,128,0,-A--P-,0,0
32,00:16:38,TCP,207.38.88.172,192.168.100.6,443,49748,40,14133,53,0,-A----,0,0
33,00:16:38,TCP,207.38.88.172,192.168.100.6,443,49748,188,14134,53,0,-A--P-,0,0
34,00:16:38,TCP,192.168.100.6,207.38.88.172,49748,443,76,10522,128,0,-A--P-,0,0
35,00:16:38,ICMP,192.168.100.1,192.168.100.6,0,0,84,7879,64,0,------,8,0
36,00:16:38,TCP,192.168.100.6,185.59.220.166,49724,443,52,6098,128,0,S-----,0,0
37,00:16:38,TCP,207.38.88.172,192.168.100.6,443,49748,40,14135,53,0,-A----,0,0
38,00:16:38,TCP,185.59.220.166,192.168.100.6,443,49724,52,0,53,0,SA----,0,0
39,00:16:38,TCP,192.168.100.6,185.59.220.166,49724,443,40,6099,128,0,-A----,0,0
40,00:16:38,TCP,192.168.100.6,207.38.88.172,49748,443,108,10523,128,0,-A--P-,0,0
41,00:16:38,TCP,207.38.88.172,192.168.100.6,443,49748,40,14136,53,0,-A----,0,0
42,00:16:38,TCP,207.38.88.172,192.168.100.6,443,49748,92,14137,53,0,-A--P-,0,0
43,00:16:38,TCP,192.168.100.6,207.38.88.172,49748,443,76,10524,128,0,-A--P-,0,0
44,00:16:38,TCP,192.168.100.6,185.59.220.166,49724,443,44,6100,128,0,-A--P-,0,0
45,00:16:39,TCP,207.38.88.172,192.168.100.6,443,49748,40,14138,53,0,-A----,0,0
46,00:16:39,TCP,185.59.220.166,192.168.100.6,443,49724,40,8755,53,0,-A----,0,0
47,00:16:39,TCP,185.59.220.166,192.168.100.6,443,49724,40,8756,53,0,-AF---,0,0
48,00:16:39,TCP,192.168.100.6,185.59.220.166,49724,443,40,6101,128,0,-A----,0,0
49,00:16:39,TCP,192.168.100.6,185.59.220.166,49724,443,40,6102,128,0,-AF---,0,0
50,00:16:39,TCP,192.168.100.6,207.38.88.172,49748,443,76,10525,128,0,-A--P-,0,0
51,00:16:39,TCP,207.38.88.172,192.168.100.6,443,49748,40,14139,53,0,-A----,0,0
52,00:16:39,TCP,207.38.88.172,192.168.100.6,443,49748,76,14140,53,0,-A--P-,0,0
53,00:16:39,TCP,192.168.100.6,207.38.88.172,49748,443,40,10526,128,0,-A----,0,0
54,00:16:39,TCP,185.59.220.166,192.168.100.6,443,49724,40,0,53,0,---R--,0,0
55,00:16:39,TCP,109.61.92.53,192.168.100.6,80,57233,40,62101,55,0,-AF---,0,0
56,00:16:39,TCP,192.168.100.6,109.61.92.53,57233,80,40,56653,128,0,-A----,0,0
57,00:16:39,TCP,192.168.100.6,109.61.92.53,57233,80,40,56654,128,0,-AF---,0,0
58,00:16:39,TCP,109.61.92.53,192.168.100.6,80,57233,40,0,55,0,-A----,0,0
59,00:16:40,TCP,192.168.100.6,207.38.88.172,49748,443,92,10527,128,0,-A--P-,0,0
60,00:16:40,TCP,207.38.88.172,192.168.100.6,443,49748,76,14141,53,0,-A--P-,0,0
61,00:16:40,TCP,192.168.100.6,207.38.88.172,49748,443,40,10528,128,0,-A----,0,0
62,00:16:40,TCP,192.168.100.6,20.42.65.91,51706,443,41,45778,128,0,-A----,0,0
63,00:16:40,TCP,20.42.65.91,192.168.100.6,443,51706,52,20780,107,0,-A----,0,0
64,00:16:42,UDP,192.168.100.27,239.255.255.250,53156,1900,153,10394,1,0,------,0,0
65,00:16:42,UDP,192.168.100.27,239.255.255.250,53156,1900,153,1937,1,0,------,0,0
66,00:16:42,UDP,192.168.100.27,239.255.255.250,53156,1900,153,26641,1,0,------,0,0
67,00:16:44,TCP,192.168.100.6,23.213.185.80,62612,443,41,47050,128,0,-A----,0,0
68,00:16:44,TCP,23.213.185.80,192.168.100.6,443,62612,52,3818,53,0,-A----,0,0
69,00:16:45,TCP,71.18.255.145,192.168.100.6,443,61833,64,0,44,0,-A--P-,0,0
70,00:16:45,TCP,192.168.100.6,71.18.255.145,61833,443,68,36292,128,0,-A--P-,0,0
71,00:16:45,TCP,71.18.255.145,192.168.100.6,443,61833,40,0,44,0,-A----,0,0
72,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56919,128,0,-A----,0,0
73,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56920,128,0,-A----,0,0
74,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,724,56921,128,0,-A--P-,0,0
75,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,79,56922,128,0,-A--P-,0,0
76,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56923,128,0,-A----,0,0
77,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56924,128,0,-A----,0,0
78,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1192,56925,128,0,-A--P-,0,0
79,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56926,128,0,-A----,0,0
80,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56927,128,0,-A----,0,0
81,00:16:45,TCP,192.168.100.6,23.200.40.167,59512,443,1139,56928,128,0,-A--P-,0,0
82,00:16:45,TCP,23.200.40.167,192.168.100.6,443,59512,40,61959,52,0,-A----,0,0
83,00:16:45,TCP,23.200.40.167,192.168.100.6,443,59512,40,61960,52,0,-A----,0,0
84,00:16:45,TCP,23.200.40.167,192.168.100.6,443,59512,79,61961,52,0,-A--P-,0,0
85,00:16:45,TCP,192.168.100.6,23.213.185.213,49815,443,1424,44208,128,0,-A----,0,0
86,00:16:45,TCP,192.168.100.6,23.213.185.213,49815,443,1424,44209,128,0,-A----,0,0
87,00:16:45,TCP,192.168.100.6,23.213.185.213,49815,443,722,44210,128,0,-A--P-,0,0
88,00:16:45,TCP,192.168.100.6,23.213.185.213,49815,443,79,44211,128,0,-A--P-,0,0
89,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,40,61962,52,0,-A----,0,0
90,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,40,61963,52,0,-A----,0,0
91,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,40,61964,52,0,-A----,0,0
92,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,40,61965,52,0,-A----,0,0
93,00:16:46,TCP,23.213.185.213,192.168.100.6,443,49815,40,17201,53,0,-A----,0,0
94,00:16:46,TCP,23.213.185.213,192.168.100.6,443,49815,40,17202,53,0,-A----,0,0
95,00:16:46,TCP,23.213.185.213,192.168.100.6,443,49815,79,17203,53,0,-A--P-,0,0
96,00:16:46,TCP,192.168.100.6,23.200.40.167,59512,443,40,56929,128,0,-A----,0,0
97,00:16:46,TCP,192.168.100.6,23.213.185.213,49815,443,40,44212,128,0,-A----,0,0
98,00:16:46,ICMP,192.168.100.1,192.168.100.6,0,0,84,8556,64,0,------,8,0
99,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1367,61966,52,0,-A--P-,0,0
100,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,200,61967,52,0,-A--P-,0,0
101,00:16:46,TCP,192.168.100.6,23.200.40.167,59512,443,40,56930,128,0,-A----,0,0
102,00:16:46,TCP,192.168.100.6,23.200.40.167,59512,443,75,56931,128,0,-A--P-,0,0
103,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,40,61968,52,0,-A----,0,0
104,00:16:46,TCP,23.213.185.213,192.168.100.6,443,49815,1076,17204,53,0,-A--P-,0,0
105,00:16:46,TCP,23.213.185.213,192.168.100.6,443,49815,128,17205,53,0,-A--P-,0,0
106,00:16:46,TCP,192.168.100.6,23.213.185.213,49815,443,40,44213,128,0,-A----,0,0
107,00:16:46,TCP,192.168.100.6,23.213.185.213,49815,443,75,44214,128,0,-A--P-,0,0
108,00:16:46,TCP,23.213.185.213,192.168.100.6,443,49815,40,17206,53,0,-A----,0,0
109,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,980,61969,52,0,-A--P-,0,0
110,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61970,52,0,-A----,0,0
111,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61971,52,0,-A----,0,0
112,00:16:46,TCP,192.168.100.6,23.200.40.167,59512,443,40,56932,128,0,-A----,0,0
113,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61972,52,0,-A----,0,0
114,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61973,52,0,-A--P-,0,0
115,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1162,61974,52,0,-A--P-,0,0
116,00:16:46,TCP,192.168.100.6,23.200.40.167,59512,443,40,56933,128,0,-A----,0,0
117,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,977,61975,52,0,-A--P-,0,0
118,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61976,52,0,-A----,0,0
119,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61977,52,0,-A----,0,0
120,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61978,52,0,-A----,0,0
121,00:16:46,TCP,23.200.40.167,192.168.100.6,443,59512,1187,61979,52,0,-A--P-,0,0
122,00:16:46,TCP,192.168.100.6,23.200.40.167,59512,443,40,56934,128,0,-A----,0,0
123,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,104,5420,128,0,-A--P-,0,0
124,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,79,5421,128,0,-A--P-,0,0
125,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5422,128,0,-A----,0,0
126,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5423,128,0,-A----,0,0
127,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5424,128,0,-A----,0,0
128,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5425,128,0,-A----,0,0
129,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5426,128,0,-A----,0,0
130,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5427,128,0,-A----,0,0
131,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5428,128,0,-A----,0,0
132,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5429,128,0,-A----,0,0
133,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,494,5430,128,0,-A--P-,0,0
134,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,40,432,53,0,-A----,0,0
135,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,40,433,53,0,-A----,0,0
136,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,40,434,53,0,-A----,0,0
137,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,79,435,53,0,-A--P-,0,0
138,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,40,436,53,0,-A----,0,0
139,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,40,437,53,0,-A----,0,0
140,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,40,5431,128,0,-A----,0,0
141,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,1047,438,53,0,-A--P-,0,0
142,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,92,439,53,0,-A--P-,0,0
143,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,40,5432,128,0,-A----,0,0
144,00:16:47,TCP,192.168.100.6,23.213.185.78,59929,443,75,5433,128,0,-A--P-,0,0
145,00:16:47,TCP,23.213.185.78,192.168.100.6,443,59929,40,440,53,0,-A----,0,0
146,00:16:48,ICMP,192.168.100.1,192.168.100.6,0,0,84,8573,64,0,------,8,0
147,00:16:48,TCP,71.18.255.145,192.168.100.6,443,60566,40,0,45,32,-A----,0,0
148,00:16:48,TCP,192.168.100.6,71.18.255.145,60566,443,40,36293,128,0,-A----,0,0
149,00:16:49,UDP,192.168.100.27,224.0.0.251,5353,5353,89,27724,2,0,------,0,0
150,00:16:50,UDP,192.168.100.27,224.0.0.251,5353,5353,89,9411,2,0,------,0,0
151,00:16:50,TCP,192.168.100.6,71.18.255.145,53863,443,41,36294,128,0,-A----,0,0
152,00:16:50,TCP,71.18.255.145,192.168.100.6,443,53863,52,0,45,32,-A----,0,0
153,00:16:51,UDP,192.168.100.27,239.255.255.250,53156,1900,153,19842,1,0,------,0,0
154,00:16:51,UDP,192.168.100.27,239.255.255.250,53156,1900,153,1189,1,0,------,0,0
155,00:16:52,UDP,192.168.100.27,239.255.255.250,53156,1900,153,21263,1,0,------,0,0
156,00:16:52,TCP,192.168.100.6,108.138.167.80,57492,443,41,47996,128,0,-A----,0,0
157,00:16:52,TCP,108.138.167.80,192.168.100.6,443,57492,52,60948,247,0,-A----,0,0
158,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,1424,44215,128,0,-A----,0,0
159,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,1424,44216,128,0,-A----,0,0
160,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,788,44217,128,0,-A--P-,0,0
161,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,40,17207,53,0,-A----,0,0
162,00:16:53,TCP,89.187.164.48,192.168.100.6,443,55884,79,28308,56,0,-A--P-,0,0
163,00:16:53,TCP,89.187.164.48,192.168.100.6,443,55884,64,28309,56,0,-A--P-,0,0
164,00:16:53,TCP,192.168.100.6,89.187.164.48,55884,443,40,6798,128,0,-A----,0,0
165,00:16:53,TCP,192.168.100.6,89.187.164.48,55884,443,40,6799,128,0,-AF---,0,0
166,00:16:53,TCP,89.187.164.48,192.168.100.6,443,55884,40,28310,56,0,-AF---,0,0
167,00:16:53,TCP,192.168.100.6,89.187.164.48,55884,443,40,6800,128,0,-A----,0,0
168,00:16:53,TCP,89.187.164.48,192.168.100.6,443,55884,40,28311,56,0,-A----,0,0
169,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17208,53,0,-A----,0,0
170,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,43,17209,53,0,-A--P-,0,0
171,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17210,53,0,-A----,0,0
172,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17211,53,0,-A----,0,0
173,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,673,17212,53,0,-A--P-,0,0
174,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,40,44218,128,0,-A----,0,0
175,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,161,17213,53,0,-A--P-,0,0
176,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,40,44219,128,0,-A----,0,0
177,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,75,44220,128,0,-A--P-,0,0
178,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17214,53,0,-A----,0,0
179,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17215,53,0,-A----,0,0
180,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1164,17216,53,0,-A--P-,0,0
181,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,161,17217,53,0,-A--P-,0,0
182,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,40,44221,128,0,-A----,0,0
183,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17218,53,0,-A----,0,0
184,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17219,53,0,-A----,0,0
185,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,513,17220,53,0,-A--P-,0,0
186,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,161,17221,53,0,-A--P-,0,0
187,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17222,53,0,-A----,0,0
188,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,148,17223,53,0,-A--P-,0,0
189,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,40,44222,128,0,-A----,0,0
190,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,161,17224,53,0,-A--P-,0,0
191,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,75,17225,53,0,-A--P-,0,0
192,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,40,44223,128,0,-A----,0,0
193,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,161,17226,53,0,-A--P-,0,0
194,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17227,53,0,-A----,0,0
195,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17228,53,0,-A----,0,0
196,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17229,53,0,-A----,0,0
197,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17230,53,0,-A----,0,0
198,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17231,53,0,-A--P-,0,0
199,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17232,53,0,-A----,0,0
200,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17233,53,0,-A----,0,0
201,00:16:53,TCP,192.168.100.6,23.213.185.213,49815,443,40,44224,128,0,-A----,0,0
202,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17234,53,0,-A----,0,0
203,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17235,53,0,-A----,0,0
204,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17236,53,0,-A--P-,0,0
205,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17237,53,0,-A----,0,0
206,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,823,17238,53,0,-A--P-,0,0
207,00:16:53,TCP,23.213.185.213,192.168.100.6,443,49815,40,17239,53,0,-A----,0,0
208,00:16:54,TCP,192.168.100.6,23.213.185.213,49815,443,40,44225,128,0,-A----,0,0
209,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17240,53,0,-A----,0,0
210,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17241,53,0,-A----,0,0
211,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17242,53,0,-A----,0,0
212,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17243,53,0,-A----,0,0
213,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,1452,17244,53,0,-A--P-,0,0
214,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,1217,17245,53,0,-A--P-,0,0
215,00:16:54,TCP,23.213.185.213,192.168.100.6,443,49815,71,17246,53,0,-A--P-,0,0
216,00:16:54,TCP,192.168.100.6,23.213.185.213,49815,443,40,44226,128,0,-A----,0,0
217,00:16:54,TCP,207.38.88.172,192.168.100.6,443,49748,92,14142,53,0,-A--P-,0,0
218,00:16:54,TCP,192.168.100.6,207.38.88.172,49748,443,76,10529,128,0,-A--P-,0,0
219,00:16:54,TCP,207.38.88.172,192.168.100.6,443,49748,40,14143,53,0,-A----,0,0
220,00:16:55,ICMP,192.168.100.1,192.168.100.6,0,0,84,8763,64,0,------,8,0
221,00:16:56,TCP,192.168.100.6,23.213.185.80,65217,443,41,47051,128,0,-A----,0,0
222,00:16:56,TCP,23.213.185.80,192.168.100.6,443,65217,52,46672,53,0,-A----,0,0
223,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56935,128,0,-A----,0,0
224,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56936,128,0,-A----,0,0
225,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,723,56937,128,0,-A--P-,0,0
226,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,79,56938,128,0,-A--P-,0,0
227,00:16:56,TCP,23.200.40.167,192.168.100.6,443,59512,40,61980,52,0,-A----,0,0
228,00:16:56,TCP,23.200.40.167,192.168.100.6,443,59512,40,61981,52,0,-A----,0,0
229,00:16:56,TCP,23.200.40.167,192.168.100.6,443,59512,40,61982,52,0,-A----,0,0
230,00:16:56,TCP,23.200.40.167,192.168.100.6,443,59512,40,61983,52,0,-A----,0,0
231,00:16:56,TCP,23.200.40.167,192.168.100.6,443,59512,79,61984,52,0,-A--P-,0,0
232,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56939,128,0,-A----,0,0
233,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56940,128,0,-A----,0,0
234,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1191,56941,128,0,-A--P-,0,0
235,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56942,128,0,-A----,0,0
236,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1424,56943,128,0,-A----,0,0
237,00:16:56,TCP,192.168.100.6,23.200.40.167,59512,443,1141,56944,128,0,-A--P-,0,0
238,00:16:56,TCP,23.200.40.167,192.168.100.6,443,59512,40,61985,52,0,-A----,0,0
239,00:16:56,TCP,192.168.100.6,23.213.185.213,49815,443,1424,44227,128,0,-A----,0,0
240,00:16:56,TCP,192.168.100.6,23.213.185.213,49815,443,1424,44228,128,0,-A----,0,0
241,00:16:56,TCP,192.168.100.6,23.213.185.213,49815,443,719,44229,128,0,-A--P-,0,0
242,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,40,61986,52,0,-A----,0,0
243,00:16:57,TCP,23.213.185.213,192.168.100.6,443,49815,40,17247,53,0,-A----,0,0
244,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1209,61987,52,0,-A--P-,0,0
245,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,200,61988,52,0,-A--P-,0,0
246,00:16:57,TCP,192.168.100.6,23.200.40.167,59512,443,40,56945,128,0,-A----,0,0
247,00:16:57,TCP,192.168.100.6,23.200.40.167,59512,443,75,56946,128,0,-A--P-,0,0
248,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,40,61989,52,0,-A----,0,0
249,00:16:57,TCP,23.213.185.213,192.168.100.6,443,49815,1072,17248,53,0,-A--P-,0,0
250,00:16:57,TCP,23.213.185.213,192.168.100.6,443,49815,128,17249,53,0,-A--P-,0,0
251,00:16:57,TCP,192.168.100.6,23.213.185.213,49815,443,40,44230,128,0,-A----,0,0
252,00:16:57,ICMP,192.168.100.1,192.168.100.6,0,0,84,8882,64,0,------,8,0
253,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,977,61990,52,0,-A--P-,0,0
254,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61991,52,0,-A----,0,0
255,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61992,52,0,-A----,0,0
256,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61993,52,0,-A----,0,0
257,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61994,52,0,-A--P-,0,0
258,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1150,61995,52,0,-A--P-,0,0
259,00:16:57,TCP,192.168.100.6,23.200.40.167,59512,443,40,56947,128,0,-A----,0,0
260,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,818,61996,52,0,-A--P-,0,0
261,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61997,52,0,-A----,0,0
262,00:16:57,TCP,192.168.100.6,23.200.40.167,59512,443,40,56948,128,0,-A----,0,0
263,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61998,52,0,-A----,0,0
264,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1452,61999,52,0,-A----,0,0
265,00:16:57,TCP,23.200.40.167,192.168.100.6,443,59512,1194,62000,52,0,-A--P-,0,0
266,00:16:57,TCP,192.168.100.6,23.200.40.167,59512,443,40,56949,128,0,-A----,0,0
267,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,109,5434,128,0,-A--P-,0,0
268,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,79,5435,128,0,-A--P-,0,0
269,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5436,128,0,-A----,0,0
270,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5437,128,0,-A----,0,0
271,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5438,128,0,-A----,0,0
272,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5439,128,0,-A----,0,0
273,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5440,128,0,-A----,0,0
274,00:16:57,TCP,192.168.100.6,23.213.185.78,59929,443,1424,5441,128,0,-A----,0,0
