Index,Time,Protocol,Src_IP,Dst_IP,Src_Port,Dst_Port,Total_Len,IP_ID,TTL,TOS,TCP_Flags,ICMP_Type,ICMP_Code
394,20:59:45,TCP,192.168.100.6,23.213.185.68,62079,443,40,52053,128,0,-A----,0,0
395,20:59:45,TCP,192.168.100.6,23.213.185.68,62079,443,75,52054,128,0,-A--P-,0,0
396,20:59:45,TCP,23.213.185.68,192.168.100.6,443,62079,40,39381,53,0,-A----,0,0
397,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38856,128,0,-A----,0,0
398,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38857,128,0,-A----,0,0
399,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,749,38858,128,0,-A--P-,0,0
400,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38859,128,0,-A----,0,0
401,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38860,128,0,-A----,0,0
402,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1222,38861,128,0,-A--P-,0,0
403,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38862,128,0,-A----,0,0
404,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38863,128,0,-A----,0,0
405,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,1174,38864,128,0,-A--P-,0,0
406,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,40,32853,53,0,-A----,0,0
407,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,40,32854,53,0,-A----,0,0
408,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,40,32855,53,0,-A----,0,0
409,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,40,32856,53,0,-A----,0,0
410,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,40,32857,53,0,-A----,0,0
411,20:59:45,TCP,173.209.61.194,192.168.100.6,22,49266,92,757,50,0,-A--P-,0,0
412,20:59:45,TCP,192.168.100.6,173.209.61.194,49266,22,76,45378,128,0,-A--P-,0,0
413,20:59:45,TCP,173.209.61.194,192.168.100.6,22,49266,40,758,50,0,-A----,0,0
414,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,1209,32858,53,0,-A--P-,0,0
415,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,200,32859,53,0,-A--P-,0,0
416,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,40,38865,128,0,-A----,0,0
417,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,983,32860,53,0,-A--P-,0,0
418,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,820,32861,53,0,-A--P-,0,0
419,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32862,53,0,-A----,0,0
420,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32863,53,0,-A----,0,0
421,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32864,53,0,-A----,0,0
422,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32865,53,0,-A--P-,0,0
423,20:59:45,TCP,23.200.40.170,192.168.100.6,443,53347,1202,32866,53,0,-A--P-,0,0
424,20:59:45,TCP,192.168.100.6,23.200.40.170,53347,443,40,38866,128,0,-A----,0,0
425,20:59:46,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32867,53,0,-A----,0,0
426,20:59:46,TCP,192.168.100.6,23.200.40.170,53347,443,40,38867,128,0,-A----,0,0
427,20:59:46,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32868,53,0,-A----,0,0
428,20:59:46,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32869,53,0,-A----,0,0
429,20:59:46,TCP,23.200.40.170,192.168.100.6,443,53347,480,32870,53,0,-A--P-,0,0
430,20:59:46,TCP,192.168.100.6,23.200.40.170,53347,443,40,38868,128,0,-A----,0,0
431,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,104,52055,128,0,-A--P-,0,0
432,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52056,128,0,-A----,0,0
433,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52057,128,0,-A----,0,0
434,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52058,128,0,-A----,0,0
435,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52059,128,0,-A----,0,0
436,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52060,128,0,-A----,0,0
437,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52061,128,0,-A----,0,0
438,20:59:46,TCP,192.168.100.6,23.213.185.68,62079,443,755,52062,128,0,-A--P-,0,0
439,20:59:46,TCP,23.213.185.68,192.168.100.6,443,62079,40,39382,53,0,-A----,0,0
440,20:59:46,TCP,23.213.185.68,192.168.100.6,443,62079,40,39383,53,0,-A----,0,0
441,20:59:46,TCP,23.213.185.68,192.168.100.6,443,62079,40,39384,53,0,-A----,0,0
442,20:59:46,TCP,23.213.185.68,192.168.100.6,443,62079,40,39385,53,0,-A----,0,0
443,20:59:46,TCP,23.213.185.68,192.168.100.6,443,62079,885,39386,53,0,-A--P-,0,0
444,20:59:46,TCP,23.213.185.68,192.168.100.6,443,62079,92,39387,53,0,-A--P-,0,0
445,20:59:47,TCP,192.168.100.6,23.213.185.68,62079,443,40,52063,128,0,-A----,0,0
446,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,158,41778,128,0,-A--P-,0,0
447,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,79,41779,128,0,-A--P-,0,0
448,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,1452,41780,128,0,-A----,0,0
449,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,1452,41781,128,0,-A----,0,0
450,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,178,41782,128,0,-A--P-,0,0
451,20:59:47,TCP,20.184.175.0,192.168.100.6,443,62577,40,27223,110,0,-A----,0,0
452,20:59:47,TCP,20.184.175.0,192.168.100.6,443,62577,40,27224,110,0,-A----,0,0
453,20:59:47,TCP,20.184.175.0,192.168.100.6,443,62577,79,27225,110,0,-A--P-,0,0
454,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,40,41783,128,0,-A----,0,0
455,20:59:47,TCP,20.184.175.0,192.168.100.6,443,62577,146,27226,110,0,-A--P-,0,0
456,20:59:47,TCP,192.168.100.6,20.184.175.0,62577,443,75,41784,128,0,-A--P-,0,0
457,20:59:47,TCP,20.184.175.0,192.168.100.6,443,62577,40,27227,110,0,-A----,0,0
458,20:59:47,TCP,71.18.255.145,192.168.100.6,443,54889,40,0,44,0,-A----,0,0
459,20:59:47,TCP,192.168.100.6,71.18.255.145,54889,443,40,10029,128,0,-A----,0,0
460,20:59:47,TCP,192.168.100.6,71.18.255.145,54889,443,70,10030,128,0,-A--P-,0,0
461,20:59:47,TCP,71.18.255.145,192.168.100.6,443,54889,40,0,44,0,-A----,0,0
462,20:59:47,TCP,71.18.255.145,192.168.100.6,443,54889,66,0,44,1,-A--P-,0,0
463,20:59:48,TCP,192.168.100.6,71.18.255.145,54889,443,40,10031,128,0,-A----,0,0
464,20:59:49,TCP,192.168.100.6,204.79.197.222,64053,443,41,19878,128,0,-A----,0,0
465,20:59:49,TCP,204.79.197.222,192.168.100.6,443,64053,52,52767,119,0,-A----,0,0
466,20:59:52,TCP,192.168.100.6,109.61.92.53,65520,80,41,13327,128,0,-A----,0,0
467,20:59:52,TCP,109.61.92.53,192.168.100.6,80,65520,52,64760,56,0,-A----,0,0
468,20:59:53,ICMP,192.168.100.1,192.168.100.6,0,0,84,45536,64,0,------,8,0
469,20:59:54,TCP,71.18.255.145,192.168.100.6,443,57762,40,0,45,32,-A----,0,0
470,20:59:54,TCP,192.168.100.6,71.18.255.145,57762,443,40,10032,128,0,-A----,0,0
471,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38869,128,0,-A----,0,0
472,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38870,128,0,-A----,0,0
473,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,749,38871,128,0,-A--P-,0,0
474,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38872,128,0,-A----,0,0
475,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38873,128,0,-A----,0,0
476,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1228,38874,128,0,-A--P-,0,0
477,20:59:54,TCP,23.200.40.170,192.168.100.6,443,53347,40,32871,53,0,-A----,0,0
478,20:59:54,TCP,23.200.40.170,192.168.100.6,443,53347,40,32872,53,0,-A----,0,0
479,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38875,128,0,-A----,0,0
480,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38876,128,0,-A----,0,0
481,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,1174,38877,128,0,-A--P-,0,0
482,20:59:54,TCP,23.200.40.170,192.168.100.6,443,53347,40,32873,53,0,-A----,0,0
483,20:59:54,TCP,23.200.40.170,192.168.100.6,443,53347,40,32874,53,0,-A----,0,0
484,20:59:54,TCP,23.200.40.170,192.168.100.6,443,53347,1211,32875,53,0,-A--P-,0,0
485,20:59:54,TCP,23.200.40.170,192.168.100.6,443,53347,200,32876,53,0,-A--P-,0,0
486,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,40,38878,128,0,-A----,0,0
487,20:59:54,TCP,192.168.100.6,23.200.40.170,53347,443,75,38879,128,0,-A--P-,0,0
488,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,40,32877,53,0,-A----,0,0
489,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,979,32878,53,0,-A--P-,0,0
490,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32879,53,0,-A----,0,0
491,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32880,53,0,-A----,0,0
492,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32881,53,0,-A----,0,0
493,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32882,53,0,-A--P-,0,0
494,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1217,32883,53,0,-A--P-,0,0
495,20:59:55,TCP,192.168.100.6,23.200.40.170,53347,443,40,38880,128,0,-A----,0,0
496,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,981,32884,53,0,-A--P-,0,0
497,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32885,53,0,-A----,0,0
498,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32886,53,0,-A----,0,0
499,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32887,53,0,-A----,0,0
500,20:59:55,TCP,23.200.40.170,192.168.100.6,443,53347,478,32888,53,0,-A--P-,0,0
501,20:59:55,TCP,192.168.100.6,23.200.40.170,53347,443,40,38881,128,0,-A----,0,0
502,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,104,52064,128,0,-A--P-,0,0
503,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52065,128,0,-A----,0,0
504,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52066,128,0,-A----,0,0
505,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52067,128,0,-A----,0,0
506,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52068,128,0,-A----,0,0
507,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52069,128,0,-A----,0,0
508,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52070,128,0,-A----,0,0
509,20:59:55,TCP,192.168.100.6,23.213.185.68,62079,443,755,52071,128,0,-A--P-,0,0
510,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,40,39388,53,0,-A----,0,0
511,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,40,39389,53,0,-A----,0,0
512,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,40,39390,53,0,-A----,0,0
513,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,40,39391,53,0,-A----,0,0
514,20:59:56,ICMP,192.168.100.1,192.168.100.6,0,0,84,45742,64,0,------,8,0
515,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,887,39392,53,0,-A--P-,0,0
516,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,92,39393,53,0,-A--P-,0,0
517,20:59:56,TCP,192.168.100.6,23.213.185.68,62079,443,40,52072,128,0,-A----,0,0
518,20:59:56,TCP,192.168.100.6,23.213.185.68,62079,443,75,52073,128,0,-A--P-,0,0
519,20:59:56,TCP,23.213.185.68,192.168.100.6,443,62079,40,39394,53,0,-A----,0,0
520,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38882,128,0,-A----,0,0
521,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38883,128,0,-A----,0,0
522,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,749,38884,128,0,-A--P-,0,0
523,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38885,128,0,-A----,0,0
524,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38886,128,0,-A----,0,0
525,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1227,38887,128,0,-A--P-,0,0
526,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,40,32889,53,0,-A----,0,0
527,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,40,32890,53,0,-A----,0,0
528,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38888,128,0,-A----,0,0
529,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38889,128,0,-A----,0,0
530,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,1172,38890,128,0,-A--P-,0,0
531,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,40,32891,53,0,-A----,0,0
532,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,40,32892,53,0,-A----,0,0
533,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,1208,32893,53,0,-A--P-,0,0
534,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,200,32894,53,0,-A--P-,0,0
535,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,40,38891,128,0,-A----,0,0
536,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,982,32895,53,0,-A--P-,0,0
537,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32896,53,0,-A----,0,0
538,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32897,53,0,-A----,0,0
539,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32898,53,0,-A----,0,0
540,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32899,53,0,-A--P-,0,0
541,20:59:56,TCP,23.200.40.170,192.168.100.6,443,53347,1215,32900,53,0,-A--P-,0,0
542,20:59:56,TCP,192.168.100.6,23.200.40.170,53347,443,40,38892,128,0,-A----,0,0
543,20:59:57,TCP,23.200.40.170,192.168.100.6,443,53347,978,32901,53,0,-A--P-,0,0
544,20:59:57,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32902,53,0,-A----,0,0
545,20:59:57,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32903,53,0,-A----,0,0
546,20:59:57,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32904,53,0,-A----,0,0
547,20:59:57,TCP,23.200.40.170,192.168.100.6,443,53347,549,32905,53,0,-A--P-,0,0
548,20:59:57,TCP,192.168.100.6,23.200.40.170,53347,443,40,38893,128,0,-A----,0,0
549,20:59:57,TCP,173.209.61.194,192.168.100.6,22,49266,140,759,50,0,-A--P-,0,0
550,20:59:57,TCP,192.168.100.6,173.209.61.194,49266,22,92,45379,128,0,-A--P-,0,0
551,20:59:57,TCP,173.209.61.194,192.168.100.6,22,49266,40,760,50,0,-A----,0,0
552,20:59:57,TCP,173.209.61.194,192.168.100.6,22,49266,188,761,50,0,-A--P-,0,0
553,20:59:57,TCP,192.168.100.6,173.209.61.194,49266,22,76,45380,128,0,-A--P-,0,0
554,20:59:57,UDP,192.168.100.6,192.168.100.1,59123,53,62,65020,128,0,------,0,0
555,20:59:57,UDP,192.168.100.6,192.168.100.1,51935,53,62,65021,128,0,------,0,0
556,20:59:57,TCP,192.168.100.6,185.59.220.162,63785,443,52,19225,128,0,S-----,0,0
557,20:59:57,UDP,192.168.100.1,192.168.100.6,53,59123,267,62491,64,0,------,0,0
558,20:59:57,UDP,192.168.100.1,192.168.100.6,53,51935,119,62492,64,0,------,0,0
559,20:59:57,TCP,173.209.61.194,192.168.100.6,22,49266,40,762,50,0,-A----,0,0
560,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,104,52074,128,0,-A--P-,0,0
561,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52075,128,0,-A----,0,0
562,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52076,128,0,-A----,0,0
563,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52077,128,0,-A----,0,0
564,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52078,128,0,-A----,0,0
565,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52079,128,0,-A----,0,0
566,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52080,128,0,-A----,0,0
567,20:59:57,TCP,192.168.100.6,23.213.185.68,62079,443,755,52081,128,0,-A--P-,0,0
